"FK_STEIG_ID_VON";"FK_STEIG_ID_NACH";"GEOMETRIE_WGS84"
214714775;214714776;"LINESTRING (16.2239967 47.969409, 16.2231814 47.9747684, 16.2228283 47.9769985, 16.2227327 47.9778258, 16.2227049 47.9783204, 16.2227034 47.9789859, 16.2227291 47.9794716, 16.2227683 47.9799573, 16.2228339 47.9805689, 16.2229396 47.9812166, 16.223059 47.9817653, 16.2232184 47.982404, 16.2233912 47.9830157, 16.2236041 47.9836635, 16.2238305 47.9842753, 16.224057 47.9848331, 16.2243103 47.9853999, 16.2245904 47.9859758, 16.2248439 47.9864707, 16.2251642 47.9870376, 16.2255113 47.9876225, 16.2258585 47.9881445, 16.2261255 47.9885584, 16.2265263 47.9890894, 16.2269405 47.9896294, 16.2273949 47.9901605, 16.2279563 47.9907816, 16.2285445 47.9914117, 16.2290526 47.9919248, 16.2294805 47.9923119, 16.2299619 47.992762, 16.2304701 47.9932212, 16.2315 47.9941125, 16.2426702 48.0039071)"
214714776;214714777;"LINESTRING (16.2428826535601 48.0040935705362, 16.2473268 48.0079938, 16.2551297 48.0148257, 16.259226 48.0184169)"
214714777;214714779;"LINESTRING (16.2593377338377 48.0185148031298, 16.2665097 48.024798, 16.2742908 48.0316105, 16.2766885 48.0337073, 16.285169 48.041122)"
214714779;214714781;"LINESTRING (16.2854602449769 48.0413743335369, 16.2855844 48.0414819, 16.2910117 48.0462417, 16.2938933 48.048761, 16.2961987 48.0507763, 16.2974285354959 48.0518530543651)"
214714781;214714782;"LINESTRING (16.2974319 48.051856, 16.3019229 48.0557786, 16.3026066 48.0564263, 16.3033038 48.057137, 16.303907 48.0578206, 16.3045638 48.0586572, 16.3048453 48.059053, 16.3051938 48.0595927, 16.3056093 48.0602943, 16.3058639 48.06078, 16.3061855 48.0614726, 16.3064266 48.0621112, 16.3066275 48.0626688, 16.3067881 48.0633254, 16.3069086 48.063865, 16.3070022 48.0644766, 16.3070689 48.0650252, 16.3071089 48.0655559, 16.307122 48.0661764, 16.3070814 48.066707, 16.3070409 48.0672376, 16.3069735 48.0677772, 16.3068658 48.0683438, 16.3067582 48.0687574, 16.3066103 48.069297, 16.3063818 48.0699894, 16.3061937 48.070493, 16.3058174 48.0713293, 16.3056294 48.071716, 16.3052935 48.0723095, 16.3050517 48.0727141, 16.3047965 48.0731277, 16.3044876 48.0735683, 16.3038698 48.0744405, 16.3023654 48.0765535, 16.2997459 48.08024, 16.2993966 48.0807436, 16.2981874 48.0824429, 16.2978919 48.0828565, 16.2961183 48.0853381, 16.295836044522 48.0857394721616)"
214714782;214714784;"LINESTRING (16.2957958 48.0857967, 16.295312 48.086471, 16.2923824 48.0906339, 16.2919254 48.0912992, 16.2916565 48.0917218, 16.2911053 48.0927198, 16.2903925 48.0941765, 16.2897735 48.0957861, 16.2894908 48.0967033, 16.2893156 48.0974227, 16.2891672 48.0981601, 16.2889647 48.0994281, 16.2882215 48.104509, 16.2881675 48.1048507)"
214714784;214714785;"LINESTRING (16.2881317420954 48.1050965342599, 16.2880053 48.1059658, 16.2877484 48.1078633, 16.2876539 48.1084749, 16.2875186 48.109509, 16.2873564 48.1106151, 16.2871401 48.1121799, 16.2869103 48.1136997, 16.2856935 48.122036, 16.2855582 48.1229623)"
214714794;214714796;"LINESTRING (16.3577977355769 48.1802148476884, 16.3581836 48.1803126, 16.3596092 48.1806811, 16.3604699 48.1809237, 16.3626218 48.1816067, 16.3637651 48.1819752, 16.3648008 48.1823436, 16.3656347 48.1826672, 16.3665225 48.1830177, 16.3670201 48.1832064, 16.3674506 48.1833592, 16.3684594 48.1836916, 16.369374 48.1839792, 16.3699389 48.1841499, 16.3709881 48.1844823, 16.371432 48.1846351, 16.371849 48.1847878, 16.3732883 48.185255, 16.3743983562313 48.1856391699786)"
214714796;214714798;"LINESTRING (16.3744048 48.1856414, 16.3748891 48.1858031, 16.3756155 48.1860636, 16.3763689 48.1863691, 16.3768802 48.1866747, 16.378091 48.1871419, 16.3784138 48.1872587, 16.3787771 48.1873845, 16.3792882 48.1875372, 16.379786 48.1876719, 16.3804048 48.1878156, 16.3807545 48.1878964, 16.381037 48.1879592, 16.3813329 48.1879951, 16.3815212 48.188022, 16.3817633 48.1880489, 16.3820054 48.1880578, 16.3823282 48.1880666, 16.3825165 48.1880576)"
214714802;214714803;"LINESTRING (16.384268 48.2057915, 16.3849686 48.2067895, 16.3851707 48.2070772, 16.3853458 48.2072929, 16.3854131 48.2073738, 16.3855478 48.2074997, 16.3856824 48.2076165, 16.3857767 48.2076794, 16.3859786 48.2078232, 16.386194 48.2079491, 16.3864229 48.2080659, 16.3870151 48.2083264, 16.3871767 48.2084163, 16.3874055 48.2085691, 16.3877152 48.2087937, 16.3881596 48.2091173, 16.3895195 48.2101059, 16.3900581 48.2104834, 16.3915932 48.2115978, 16.3917548 48.2117147, 16.391876 48.2118315, 16.3919972 48.2119663, 16.3921185 48.2121102, 16.3921724 48.2122271, 16.3922534 48.2124069, 16.3923343 48.2126047, 16.3925233 48.2131712, 16.3926043 48.213378, 16.3926314 48.2135309, 16.3926584 48.2136478, 16.392672 48.2137916, 16.3926721 48.2139086, 16.3926454 48.2140615, 16.3926321 48.2141784, 16.3925918 48.2143043, 16.3923505 48.2150958, 16.3922432 48.2154466, 16.3921763 48.2157524, 16.3921496 48.2159413, 16.3921096 48.216265, 16.3920696 48.2166698, 16.3920835 48.2170385, 16.3920703 48.2172363, 16.3920706 48.2175241, 16.3920842 48.217731, 16.392071 48.2179288, 16.3920578 48.2181536, 16.3920449424456 48.2182485923869)"
214714803;214714805;"LINESTRING (16.3920444 48.2182526, 16.3920177 48.2183875, 16.3919642 48.2186843, 16.3919508 48.2188012, 16.3918303 48.2193319, 16.3917231 48.2197186, 16.3916157 48.2200334, 16.3915084 48.2203213, 16.391307 48.2207351, 16.390743 48.2218775, 16.3904744 48.2223992, 16.3901252 48.2230918, 16.3898297 48.2236406, 16.3897491 48.2238384, 16.3896686 48.2240813, 16.3895614 48.224486, 16.3891059 48.2265727, 16.3889854 48.2271393, 16.3889319 48.2274721, 16.3888918 48.2278048, 16.3888653 48.2281376, 16.3888252 48.2284704, 16.3887852 48.2287852, 16.3887585 48.228992, 16.3886914 48.2292438, 16.3886109 48.2294957, 16.388517 48.2297386, 16.3884229 48.2299275, 16.3883289 48.2301074, 16.3882348 48.2302693, 16.3881004 48.2304582, 16.3879794 48.2306201, 16.3878181 48.2308001, 16.3876836 48.230935, 16.3875088 48.231115, 16.3872264 48.2313759, 16.3859219 48.2325186, 16.3849804 48.2333374, 16.3846979 48.2335893, 16.3844289 48.2338232, 16.3839716 48.2342191, 16.3839447 48.2342371)"
214714805;214714806;"LINESTRING (16.3839428446657 48.2342387843976, 16.3835681 48.234579, 16.3832857 48.2348399, 16.3830167 48.2351188, 16.3828553 48.2352988, 16.3826536 48.2355687, 16.3825595 48.2357126, 16.3824654 48.2358565, 16.3823445 48.2360724, 16.3822236 48.2363332, 16.3821295 48.2365671, 16.382049 48.236801, 16.3820088 48.2369988, 16.3819686 48.2372327, 16.3819284 48.2374305, 16.3819151 48.2376554, 16.3819153 48.2378622, 16.381929 48.238096, 16.3819561 48.2383029, 16.3820372 48.2387075, 16.3820912 48.2389053, 16.3821453 48.2391122, 16.3821993 48.239292, 16.3822802 48.2394718, 16.3823881 48.2397056, 16.382523 48.2399394, 16.3826982 48.2401911, 16.382833 48.2403619, 16.3829812 48.2405238, 16.3831699 48.2407125, 16.3833855 48.2409013, 16.3835472 48.2410271, 16.3837088 48.241153, 16.3839513 48.2413058, 16.3841938 48.2414585, 16.3845171 48.2416293, 16.3849616 48.2418449, 16.3853926 48.2420516, 16.3855772086513 48.2421307319899)"
214714806;214714809;"LINESTRING (16.3855811 48.2421324, 16.3875746 48.2430669, 16.3887869 48.2436149, 16.3920064 48.2451152, 16.392424 48.2453219, 16.392909 48.2455645, 16.3933266 48.2457891, 16.3937039 48.2460047, 16.3941081 48.2462653, 16.394418 48.246472, 16.394701 48.2466877, 16.3949975 48.2469394, 16.3952267 48.2471551, 16.3955097 48.2474247, 16.3957254 48.2476494, 16.3959007 48.2478652, 16.3960895 48.2481079, 16.3962918 48.2483866, 16.3964807 48.2486653, 16.3966156 48.248926, 16.3967641 48.2492137, 16.3970341 48.2498431, 16.3972772 48.2504365, 16.3975744 48.2512187, 16.3979931 48.2522707, 16.3984793 48.2534755, 16.3986684 48.2539521, 16.3989791 48.2547163, 16.3990872 48.2549861, 16.3992222 48.2552648, 16.3993706 48.2555165, 16.3996 48.2558761, 16.3998428 48.2562177, 16.4000587 48.2565054, 16.4003284 48.256829, 16.4004054021457 48.2569060021529)"
214714809;214714810;"LINESTRING (16.4004093 48.2569099, 16.4005711 48.2570716, 16.4008273 48.2573143, 16.4010565 48.257503, 16.4024451 48.2586354, 16.4037259 48.2596958, 16.4043866 48.260235, 16.4049396 48.2608372, 16.4052498 48.2611518, 16.4055465 48.2614934, 16.405722 48.2617541, 16.40583 48.2619339, 16.405938 48.2621317, 16.4060056 48.2623115, 16.4060867 48.2625632, 16.4061409 48.262788, 16.4061817 48.2630848, 16.4061955 48.2633456, 16.4061824 48.2635884, 16.4061423 48.2638222, 16.4060888 48.2640561, 16.4060083 48.264281, 16.4058068 48.2647128, 16.4056859 48.2649557, 16.4048796 48.2663411, 16.4047318 48.266575, 16.4045435 48.2668179, 16.4043283 48.2670698, 16.4041131 48.2672858, 16.4038575 48.2675198, 16.4035749 48.2677808, 16.4033328 48.2679877, 16.402876465307 48.2683647371984)"
214714814;214714815;"LINESTRING (16.3815238742506 48.2856722797258, 16.3812171 48.2859218, 16.3781334 48.2884231, 16.3747666 48.2911761, 16.3720191 48.2934073, 16.3609455 48.3024393, 16.3581158 48.3046701, 16.3557846 48.3065591, 16.3550823761293 48.3071301073902)"
214714815;214714816;"LINESTRING (16.3550434 48.3071618, 16.3541674 48.3078723, 16.3536822 48.3082681, 16.3533453 48.3085649, 16.352658 48.3092035, 16.3523211 48.3095094, 16.3521054 48.3097252, 16.3519033 48.3099411, 16.3516337 48.3102199, 16.3514451 48.3104537, 16.3511755 48.3107685, 16.3509869 48.3110024, 16.3501648 48.3121086, 16.3494236 48.3131879, 16.3483184 48.3147888, 16.3478872 48.3154273)"
214714816;214714817;"LINESTRING (16.3477746985659 48.3155909307206, 16.3472132 48.3164076, 16.3442881 48.3206616, 16.3356043 48.3333151, 16.3337025 48.3360669, 16.3328796 48.337254, 16.3321512 48.3382612, 16.3318139 48.3387378, 16.3299252 48.3414626, 16.3296688 48.3418403, 16.3294916805108 48.3420731972798)"
214714817;214714818;"LINESTRING (16.3291696 48.3424967, 16.3291561 48.3425147, 16.3288053 48.3429913, 16.3272536 48.3452305, 16.3266734 48.3460848, 16.326444 48.3463995, 16.3262415 48.3466513, 16.3259717 48.346993, 16.3256748 48.3473167, 16.3254184 48.3475955, 16.3251215 48.3479012, 16.3248112 48.348189, 16.3245008 48.3484767, 16.324096 48.3488184, 16.3237451 48.3491151, 16.3231784 48.3495557, 16.3223957 48.3501222, 16.3204525 48.3514979, 16.3191165 48.352442, 16.3142442 48.3558765, 16.3108562 48.3582679, 16.3082374 48.3601108, 16.3077784 48.3604435, 16.3042143 48.3629516, 16.3017975 48.3646506)"
214714818;214714820;"LINESTRING (16.3017226716887 48.3647035449168, 16.2990025 48.3666281, 16.2985164 48.3669517, 16.2979763 48.3672933, 16.2975037 48.3675809, 16.2969501 48.3678865, 16.2962615 48.3682639, 16.2956809 48.3685605, 16.2950599 48.3688481, 16.2944658 48.3691176, 16.2936152 48.3694591, 16.2926971 48.3698095, 16.2917926 48.3701149, 16.2908475 48.3704113, 16.2899025 48.3706717, 16.2888225 48.370932, 16.2882015 48.3710667, 16.2874185 48.3712192, 16.286163 48.3714345, 16.2782117 48.3726269, 16.2671008 48.3742934, 16.2641306 48.3747323, 16.2621865 48.3750008, 16.2613089 48.3751172, 16.2589867 48.3754394, 16.2565024 48.3758154, 16.2560299 48.375887)"
214714820;214714821;"LINESTRING (16.2559973680034 48.375892398606, 16.2558678 48.3759139, 16.2550712 48.3760482, 16.2542881 48.3761735, 16.2502105 48.3767911, 16.2482256 48.3771313, 16.2474964 48.3772387, 16.2406775 48.3782764, 16.2397458 48.3784195, 16.2377744 48.3787236, 16.2348171 48.3791617, 16.2326701 48.3794835, 16.2239196 48.3807703, 16.222272 48.3810205, 16.2220965 48.3810473, 16.2213538 48.3811365, 16.2207866 48.3811989, 16.2201384 48.3812882, 16.2184368 48.3815472, 16.2134805 48.3822885, 16.2125110599613 48.3824426985767)"
214714821;214714823;"LINESTRING (16.2124136 48.3824582, 16.2114277 48.382592, 16.2098612 48.3827882, 16.2093886 48.3828506, 16.2089834 48.3829041, 16.2085917 48.3829666, 16.20793 48.3830738, 16.2072411 48.3831989, 16.2066873 48.3833062, 16.204391 48.3837802, 16.2021081 48.3842632, 16.2016353 48.3843616, 16.2010004 48.3845137, 16.2006356 48.3846032, 16.1995822 48.3847549, 16.1988123 48.3848888, 16.1980019 48.3850138, 16.1957732 48.3853798, 16.1950708 48.3854868, 16.1946657 48.3855403, 16.194166 48.3855846, 16.1930587 48.3856552, 16.1925321 48.3856905, 16.1920863 48.3857529, 16.1917487 48.3858065, 16.1914109 48.385887, 16.1909786 48.3859854, 16.1903841 48.3861465, 16.1898706 48.3862807, 16.1894383 48.3863881, 16.189087 48.3864686, 16.1887628 48.3865221, 16.1883577 48.3865666, 16.1880606 48.3865932, 16.1876285 48.3866106, 16.1865214 48.3866092, 16.1846177 48.3866067, 16.1808913 48.3866017, 16.1771785 48.3865786, 16.1766654 48.3865869, 16.1760712 48.3866221, 16.1716148 48.3869215, 16.1570702 48.387916, 16.144605 48.3887503, 16.1291815 48.3897847, 16.1252917 48.3900565, 16.1172015 48.3906079, 16.1141491 48.3907999, 16.1059776 48.3913504)"
214714823;214714825;"LINESTRING (16.1059403183965 48.3913529665858, 16.1053428 48.3913941, 16.1027225 48.3915687, 16.0968605 48.3919523, 16.0884995 48.3925102, 16.0803275 48.3930499, 16.0644558 48.3940926)"
214714825;214714827;"LINESTRING (16.0639907386827 48.3941173688859, 16.0639695 48.3941185, 16.0595253 48.3944136, 16.0274689 48.3965084, 16.0054615 48.3979401, 15.9945047 48.3986545, 15.9931266 48.3987403, 15.9928158 48.3987664, 15.9924643 48.3988283, 15.9921127 48.3988992, 15.9918016 48.3989792, 15.9916256 48.3990416, 15.9909898 48.3991926, 15.9891872 48.4001494, 15.986002 48.4018304)"
214714828;214714829;"LINESTRING (16.1742845 48.4135893, 16.1739191 48.4138137, 16.1708467 48.4156438, 16.1696015 48.4163795, 16.1689787 48.4167832, 16.1686131 48.4170525, 16.1683151 48.4172949, 16.1681117 48.4175014, 16.1678677 48.4177708, 16.1676641 48.4180493, 16.1675012 48.4183009, 16.1673381 48.4185974, 16.1672291 48.418867, 16.1671335 48.4191726, 16.1670786 48.4194424, 16.167037 48.419757, 16.1670493 48.4201258, 16.1670887 48.4204766, 16.1671686 48.4208094, 16.1672624 48.4210524, 16.1673965 48.4213673, 16.1675711 48.4216733, 16.1677727 48.4219794, 16.1680688 48.4223215, 16.1683786 48.4226277, 16.1687828 48.4229611, 16.1701842 48.4241052, 16.1714375 48.4251232, 16.1717879 48.4254115, 16.1723404 48.4258619, 16.1726638 48.4261411, 16.1729467 48.4263933, 16.1731488 48.4265825, 16.1732835 48.4267086, 16.1734452 48.4268617, 16.1736877 48.4270958, 16.1739166 48.427321, 16.1742398 48.4276632, 16.174509 48.4280053, 16.1747646 48.4283563, 16.1749663 48.4286894, 16.1751006 48.4289503, 16.1751582257299 48.4290596888921)"
214714829;214714830;"LINESTRING (16.1751812 48.4291033, 16.1752884 48.4293733, 16.1754358 48.4297692, 16.175556 48.430219, 16.1756624 48.4307497, 16.175715 48.4312264, 16.1757135 48.431685, 16.1756986 48.4321257, 16.175671 48.4323325, 16.1756433 48.4325213, 16.1755747 48.4328629, 16.1754377 48.4334383, 16.1750134 48.4351643, 16.174082 48.4390659, 16.1735615 48.4412145, 16.1730271 48.4435159, 16.1729037 48.4440643, 16.1728482 48.4444868, 16.1728198 48.4449364, 16.1728186 48.4452872, 16.1728578 48.4457099, 16.1730149 48.4473108, 16.1731571678951 48.4486684951355)"
214714830;214714831;"LINESTRING (16.1731723 48.4488129, 16.1733561 48.4505218, 16.1733951 48.4510164, 16.1734074 48.4513941, 16.1733926 48.4517898, 16.1733505 48.4522844, 16.1732542 48.4527968, 16.1731584 48.4531654, 16.1729541 48.4536417, 16.1727228 48.454109, 16.172342 48.4548099, 16.172111 48.4551603, 16.1718123 48.4555466, 16.1714324 48.4559777, 16.1684616 48.459004, 16.1654226 48.462102, 16.1603204 48.4673462, 16.158875412848 48.4688190070823)"
214714831;214714833;"LINESTRING (16.158814 48.4688816, 16.1585698 48.4691151, 16.1566289 48.4711175, 16.1541993 48.4735957, 16.153602 48.4742062, 16.1531813 48.4746192, 16.1527606 48.4750052, 16.1523672 48.4753373, 16.1520688 48.4755797, 16.1515398 48.4759925, 16.1511466 48.4762706, 16.1506449 48.4766116, 16.1501975 48.4768986, 16.1497637 48.4771677, 16.1491809 48.4774905, 16.1486795 48.4777595, 16.1481917 48.4780015, 16.1477039 48.4782345, 16.1472568 48.4784316, 16.1467827 48.4786287, 16.1463356 48.4788168, 16.1456584 48.4790585, 16.1448594 48.4793359, 16.1431665 48.4798996, 16.1402275 48.4808749, 16.1397806 48.481027, 16.1393336 48.4811881, 16.1387646 48.4814119, 16.1381549 48.4816717, 16.1376263 48.4819406, 16.137057 48.4822453, 16.1366638 48.4824785, 16.1363519 48.4826848, 16.1359314 48.4829718, 16.1355108 48.4833038, 16.1350765 48.4836628, 16.1347506 48.4839679, 16.1342753 48.4844437, 16.1309607 48.4878911, 16.130227 48.4886812, 16.1291264 48.4898662, 16.1271427 48.491931, 16.1264910069174 48.4925900354996)"
214714833;214714835;"LINESTRING (16.1264498 48.4926312, 16.1248192 48.4943278, 16.1243572 48.4947946, 16.1239769 48.4951446, 16.1237733 48.4953151, 16.1235696 48.4954856, 16.1233524 48.4956471, 16.1230945 48.4958444, 16.1228503 48.4960148, 16.1224704 48.4962659, 16.1220363 48.4965259, 16.1216837 48.4967231, 16.1212904 48.4969292, 16.1208295 48.4971442, 16.1203957 48.4973322, 16.1198129 48.4975559, 16.1146494 48.4994436, 16.1099465 48.5011431, 16.1046197 48.5030839, 16.081749 48.5114079, 16.0794168 48.512248, 16.0791049 48.5123732, 16.0788066 48.5124805, 16.0784539 48.5126236, 16.0779791 48.5128383, 16.0774228 48.5131159, 16.0768663 48.5134204, 16.0762417 48.5138146, 16.0757525 48.5141822, 16.0753719 48.5144871, 16.0751 48.5147293, 16.0748823 48.5149536, 16.0746374 48.5151959)"
214714835;214714836;"LINESTRING (16.0745808217875 48.515267006064, 16.0723231 48.5177446, 16.0718738 48.5182471, 16.0712067 48.518983, 16.0702264 48.5200599, 16.0696409 48.520715, 16.069178 48.5212265, 16.0688242 48.5215674, 16.0684026 48.5219351, 16.0678862 48.5223116, 16.067601 48.5224908, 16.067017 48.5228401, 16.0659986 48.5234223, 16.0650207 48.5240135, 16.064681 48.5242555, 16.0643684 48.5244796, 16.0639875 48.5248204, 16.0637017 48.5250985, 16.0634292 48.5254306, 16.0631973 48.5257538, 16.0629649 48.5261759, 16.0628004 48.5265532, 16.0626765 48.5269216, 16.0626068 48.5272991, 16.0625641 48.5276857, 16.0625754 48.5280994, 16.0626143 48.5284233, 16.0626802 48.5287651, 16.0627729 48.5291341, 16.0630648 48.5302498, 16.0638746 48.5332553, 16.0653747 48.5388703, 16.0659592 48.541003, 16.0670213 48.5450342, 16.0674198 48.5464919, 16.0676191 48.5472208, 16.0681106 48.5490475, 16.0686285 48.5510181, 16.0689605 48.5522688, 16.0690937 48.5527098, 16.0691868 48.5530248, 16.0692669 48.5532587, 16.069387 48.5535918, 16.0695608 48.5540418, 16.0697483 48.5544379, 16.0699627 48.554888, 16.070325 48.5555453, 16.0713179 48.5573731, 16.0715056 48.5577513, 16.0716663 48.5581023, 16.0717865 48.5584264, 16.0718932 48.5587503, 16.0719729 48.5590563, 16.0720387 48.5594251, 16.0720909 48.5598119, 16.0721164 48.5601177, 16.072141 48.5605944, 16.0721647 48.5612509, 16.0722324025535 48.5629146398144)"
214713188;214713190;"LINESTRING (16.3347854568178 48.2972017177035, 16.3346073 48.2974957, 16.3332325 48.299753, 16.3312104 48.3030893, 16.3297408 48.3054904, 16.3293903 48.306021, 16.3291745 48.3063267, 16.3289184 48.3066864, 16.3283521 48.3074149, 16.3277723 48.3080983, 16.3273678 48.3085659, 16.3269229 48.3090515, 16.3261543 48.3099237)"
214713190;214713192;"LINESTRING (16.326090698483 48.3099964645062, 16.3260599 48.3100317, 16.3255475 48.3105982, 16.3252778 48.3109039, 16.325089 48.3110927, 16.3247924 48.3113625, 16.3246036 48.3115064, 16.3243204 48.3117132, 16.3238889 48.3120009, 16.3233766 48.3123246, 16.3229046 48.3126123, 16.3224731 48.3128911, 16.3219203 48.3132417, 16.3208145 48.3139341, 16.3205314 48.3141049, 16.3202212 48.3142757, 16.3198841 48.3144375, 16.3194796 48.3146263, 16.3182795 48.3151388, 16.317821 48.3153545, 16.3174164 48.3155523, 16.3170658 48.3157681, 16.3167286 48.3159929, 16.316351 48.3163075, 16.3160947 48.3165503, 16.3157845 48.316883, 16.3154608 48.3172607, 16.311697 48.3214417, 16.3105907 48.3226465, 16.3097912664116 48.3235111127094)"
214713192;214713194;"LINESTRING (16.3097677 48.3235366, 16.3026562 48.3312148, 16.3021028 48.3318172, 16.3017789 48.3321858, 16.3013199 48.3327882, 16.3002669 48.3342538, 16.2991328 48.3358182)"
214713194;214713196;"LINESTRING (16.2988649276222 48.3361928245053, 16.2988628 48.3361958, 16.2981607 48.3371578, 16.2977961 48.3376793, 16.297337 48.3382907, 16.2969319 48.3388751, 16.2967293 48.3392167, 16.2965537 48.3395494, 16.2963646 48.3399451, 16.2962159 48.3402598, 16.2960403 48.3405745, 16.2958242 48.3409161, 16.2956352 48.3411589, 16.2954192 48.3413836, 16.2951627 48.3416263, 16.2948522 48.341887, 16.2944068 48.3422106, 16.2935024 48.3428578, 16.2920716 48.3439094, 16.2906542 48.3449251, 16.2902628 48.3452127, 16.2897363 48.3455902, 16.2894393 48.3457879, 16.2891289 48.3459856, 16.2887509 48.3462013, 16.2884405 48.3463631, 16.2878331 48.3466596, 16.286119 48.3474952, 16.285741 48.3476659, 16.2853227 48.3478276, 16.2849988 48.3479353, 16.2846074 48.3480431, 16.2842296 48.3481239, 16.2838113 48.3481956, 16.2832581 48.3482673, 16.2802087 48.3486076, 16.2797094 48.3486703, 16.2792101 48.348751, 16.2787783 48.3488407, 16.278279 48.3489574, 16.2777122 48.349119, 16.2759981 48.3496487, 16.2755797 48.3497743, 16.2751344 48.349882, 16.274797 48.3499538, 16.2744327 48.3500076, 16.2740009 48.3500343, 16.2732723 48.3500519, 16.2720311359536 48.3500427009355)"
214713196;214713198;"LINESTRING (16.271397 48.3500419, 16.2689685 48.3500315, 16.2660813 48.3500208, 16.2655956 48.3500384, 16.2650828 48.3500741, 16.2645161 48.3501457, 16.2640302 48.3502263, 16.2635849 48.350289, 16.2630182 48.3503696, 16.2624244 48.3504232, 16.2586868 48.3506905, 16.2578502 48.3507439, 16.2573915 48.3507616, 16.2568923 48.3507612, 16.2561368 48.3507247, 16.2538299 48.3505972, 16.2533847 48.3505609, 16.2529396 48.3504976, 16.2525349 48.3504164, 16.2521573 48.3503262, 16.2516854 48.350173, 16.2511999 48.3500017, 16.2506876 48.3497765, 16.2501619 48.3495333, 16.2496227 48.3492631, 16.2492317 48.349101, 16.2487597 48.3489387, 16.2471281 48.3484609, 16.2462247 48.3481994, 16.2458201 48.3480821, 16.2454561 48.3479739, 16.2449168 48.3477757, 16.2442697 48.3474964, 16.2436361 48.3472081, 16.2429622 48.3468838, 16.2422747 48.3465595, 16.2419378 48.3463793, 16.2416548 48.3462172, 16.2411832 48.3459111, 16.2408464 48.345677, 16.2405634 48.3454699, 16.2403346368916 48.3452864259871)"
214713198;214713200;"LINESTRING (16.2401593 48.3451458, 16.2401055 48.3451008, 16.2377619 48.3431114, 16.2374791 48.3428863, 16.2372097 48.3426882, 16.2369133 48.3424811, 16.2366169 48.34231, 16.2363608 48.3421839, 16.2361182 48.3420758, 16.2358621 48.3419676, 16.2355386 48.3418504, 16.2351881 48.3417422, 16.234824 48.341652, 16.2344465 48.3415707, 16.233961 48.3414893, 16.233462 48.3414349, 16.2325719 48.3413532, 16.2286741 48.3410349, 16.2279324 48.3409622, 16.2271907 48.3408536, 16.2266243 48.3407541, 16.2261389 48.3406548, 16.2257075 48.3405554, 16.2252087 48.34042, 16.2247773 48.3402937, 16.2241977 48.3401043, 16.2235912 48.3398699, 16.2221896 48.339302, 16.2185645 48.3377965, 16.2158964 48.3366966, 16.2090478981363 48.33386607183)"
214713200;214713202;"LINESTRING (16.2090245 48.3338564, 16.208014 48.3334416, 16.2059526 48.3325849, 16.2035544 48.331593, 16.1988527 48.329645, 16.1976672 48.3291669, 16.1971823 48.3289685, 16.1967107 48.328788, 16.1961179 48.3285805, 16.1954846 48.3283729, 16.1948244 48.3281562, 16.1942046 48.3279666, 16.1936521 48.327813, 16.1930187 48.3276504, 16.1924797 48.3275058, 16.1917789 48.3273431, 16.1911994 48.3272164, 16.1905659 48.3270897, 16.1900268 48.3269811, 16.189582 48.3269086, 16.1888541 48.3267818, 16.1882205 48.326691, 16.1875196 48.3266002, 16.1867646 48.3265093, 16.1859962 48.3264274, 16.1851198 48.3263633, 16.1843243 48.3263173, 16.1835153 48.3262802, 16.1827737 48.3262523, 16.1818432 48.326251, 16.181115 48.326259, 16.1803462 48.326276, 16.17951 48.3263108, 16.1784715 48.3263723, 16.1774329 48.3264429, 16.1748843891716 48.3266162913097)"
